genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Candidatus_Gromoviella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Fukatsuia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Cardinium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Carsonella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Chazhemtobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Chromulinivorax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Cloacimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Comchoanobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Competibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Contubernalis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methylospira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Cytomitobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Desulfofervidus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Desulforudis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Doolittlea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Endolissoclinum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Endoriftia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Fokinia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Fonsibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Formimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Deianiraea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Micrarchaeum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Midichloria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mikella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Pelagibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Pelagisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Phaeomarinobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Phycorickettsia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Phytoplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Planktophila	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Portiera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Profftella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Paraluminiphilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Profftia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Promineifilum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Protochlamydia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Pseudothioglobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Puniceispirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Purcelliella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Reidiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Rhabdochlamydia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Riesia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Prometheoarchaeum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Blochmannia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Paracaedibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrotoga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Minimicrobia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Moranella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mycosynbacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nanohalobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nanopelagicus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nanosynbacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nardonella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nasuia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nucleicultrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Neoehrlichia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosacidococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosocaldus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosocosmicus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosoglobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosomarinus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosopelagicus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosotalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nitrosotenuis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Nesciobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ruthturnera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Bipolaricaulis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Bandiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Breznakiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bridgettevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brigitvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brizovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brochothrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Broinstvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bronvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brucella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brucepastera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brujitavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brussowvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buchavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buchnera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buhlduvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bulleidia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buorbuivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Burkholderia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevundimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevirhabdus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bosavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bosea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bossavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Botrimarina	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Boudabousia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bracchivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brachybacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brachyspira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Burrovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bracoviriform	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bradyrhizobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bragavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brasilonema	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brassica	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bremerella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brenneria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Breoghania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Brevefilum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bradymonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Burzaovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Buttiauxella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Butyricicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caligrhavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Callevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caloramator	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caloranaerobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Calothrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Calycomorphotria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caminibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Campanilevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldivirga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Camvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Amoebophilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Annandia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Arcticimaribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Arthromitus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Atelocyanobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Azoamicus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Azobacteroides	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Babela	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Absconditicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Baumannia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldithrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Butyrivibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Byrnievirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bythopirellula	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caballeronia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cacepaovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caelumvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caenibius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caeruleovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Calditerrivibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldalkalibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldicellulosiruptor	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldichromatium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldilinea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldinitratiruptor	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldisericum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caldanaerobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Borreliella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Saccharimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Sneabacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citromicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Clavibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cloacibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cloacibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Closterovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Clostridioides	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Clostridium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cnuibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coatlandelriovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cobetia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coccolithovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coetzeevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cognaticolwellia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cognatishimia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cohaesibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cohnella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Collimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citrifermentans	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Citricoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Circovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cinqassovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chondrocystis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chondromyces	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chopinvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chordicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chosvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Christensenvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Christiangramia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chromatium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Collinsella	79	79	68	100.0	86.1	0.618	-0.0079	NR+	0.068119	1.0	False
Chromobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chroococcidiopsis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chryseobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chryseolinea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chrysonvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chthonomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chuhaivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chunghsingvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ciceribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chromohalobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colneyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colossusvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coltivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cosavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Costertonia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Couchioplanes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coxiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crassaminicella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crateriforma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crenobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Criblamydia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cornellvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crinalium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Croceimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crocosphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cronobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cronosvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cronusvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crinivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlorovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Corndogvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coralvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Colwellia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Comamonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Commensalibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Comovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Companilactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Conchiformibius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Conexibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coriobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Conexivisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Constantimarinum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coopervirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Copernicusvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Copiparvovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coprococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coprothermobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Coraliomargarita	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Corallococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Congregibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Schneideria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloroherpeton	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlorobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carboxydothermus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cardiobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carlavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carltongylesvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carnobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Casimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Castellaniella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Catellatospora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Catenovulum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Catenulispora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caulifigura	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caulobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cbastvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cbunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ceceduovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cedecea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ceduovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Carboxydocella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caproiciproducens	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caproicibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Caproicibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Steffania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Sulfidibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Symbiobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Syntrophocurvum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Tachikawaea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Thioglobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Uabimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Vallotia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ceetrepovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Velamenicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Viadribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Walczuchella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Westeberhardia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Xiphinematobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Canhaevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Capillimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Capnocytophaga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Capripoxvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Vesicomyosocius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Celeribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Celerinatantimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Celiavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chelativorans	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chelatococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chenggangzhangella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chenonavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cheoctovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cheungvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chiangmaivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chatterjeevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinolyticbacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitinophaga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlamydia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlamydiifrater	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloracidobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloriridovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chlorobaculum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chitiniphilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chloroflexus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Charybnivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Charlievirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulophaga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulosilyticum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellulosimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cellvibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Centapoxvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cepunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cequinquevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Charybdisvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cereibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cetarhavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cetobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chalconvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chamaesiphon	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Changchengzhania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Changpingibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Chapparvovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Certrevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Crossiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Borrelia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bombilactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allexivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alloacidobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alloactinosynnema	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alloalcanivorax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allobaculum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allobranchiibius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allochromatium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allocoleopsis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allofrancisella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allokutzneria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allomeiothermus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allorhizobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allosaccharopolyspora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Allosphingosinicella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphabaculovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphacoronavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalitalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkaliphilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalimarinus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalilimnicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alegriavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
